-0.017096,-0.531263,0.804533,-0.021246,0.583504
-0.023933,-0.535469,0.800845,-0.029876,0.589155
-0.026583,-0.539465,0.799264,-0.033247,0.593461
-0.027177,-0.541338,0.799685,-0.033971,0.594813
-0.027741,-0.539271,0.803932,-0.034493,0.590578
-0.030200,-0.535385,0.807966,-0.037360,0.584883
-0.034459,-0.529769,0.811798,-0.042423,0.577780
-0.040429,-0.526358,0.815439,-0.049538,0.572639
-0.046099,-0.523117,0.818898,-0.056235,0.567748
-0.051487,-0.520038,0.822184,-0.062540,0.563096
-0.058528,-0.519036,0.823382,-0.070963,0.561316
-0.065217,-0.520007,0.822598,-0.079116,0.562312
-0.071571,-0.520930,0.821853,-0.086866,0.563230
-0.075685,-0.523730,0.819222,-0.092125,0.566891
-0.079593,-0.526389,0.816722,-0.097148,0.570359
-0.083306,-0.525070,0.810501,-0.102423,0.572455
-0.086833,-0.521893,0.804592,-0.107506,0.572781
-0.090183,-0.520799,0.795131,-0.112937,0.576946
-0.095290,-0.519759,0.784221,-0.120916,0.581931
-0.102064,-0.518771,0.773856,-0.131133,0.586581
-0.106576,-0.513986,0.764009,-0.138601,0.587746
-0.108939,-0.507517,0.754655,-0.143366,0.587275
-0.109262,-0.497526,0.741922,-0.146217,0.585762
-0.107645,-0.484188,0.727903,-0.146819,0.581997
-0.102262,-0.467671,0.708816,-0.143284,0.578503
-0.093303,-0.446211,0.681067,-0.136148,0.575743
-0.080946,-0.421977,0.645091,-0.124827,0.575705
-0.067283,-0.397032,0.599375,-0.111787,0.582171
-0.052380,-0.373334,0.548252,-0.095252,0.595717
-0.036300,-0.350821,0.493916,-0.073362,0.616324
-0.019100,-0.327511,0.438451,-0.043536,0.641106
0.001086,-0.301520,0.378067,0.002871,0.673231
0.022185,-0.274906,0.314933,0.070328,0.716415
0.046076,-0.247699,0.249186,0.182840,0.774001
0.072618,-0.221852,0.184804,0.374411,0.840746
0.101680,-0.193452,0.121718,0.695940,0.884074
0.133134,-0.164549,0.061786,1.136290,0.842436
0.163016,-0.135167,0.008696,1.517500,0.691577
0.193327,-0.107255,-0.037892,1.764344,0.498556
0.220199,-0.080739,-0.076382,1.904688,0.333476
0.245727,-0.053625,-0.105255,1.975495,0.197973
0.266133,-0.027867,-0.124993,2.009881,0.094494
0.279750,-0.005319,-0.134128,2.017874,0.017144
0.283070,0.014177,-0.127421,1.993767,-0.045639
0.274686,0.028853,-0.105666,1.938025,-0.097725
0.266721,0.042795,-0.084998,1.879299,-0.151699
0.259154,0.056040,-0.065363,1.817861,-0.206681
0.236581,0.062853,-0.029403,1.694444,-0.257780
0.197829,0.061634,0.023990,1.450117,-0.299953
0.143706,0.052783,0.092022,1.001238,-0.299980
0.059598,0.025144,0.191267,0.302061,-0.124854
-0.024151,-0.006883,0.295165,-0.081641,0.023237
-0.101790,-0.037308,0.401561,-0.248256,0.089817
-0.169777,-0.066212,0.508406,-0.322297,0.122906
-0.226673,-0.091747,0.613755,-0.353783,0.139319
-0.271109,-0.112160,0.711913,-0.363861,0.146182
-0.301784,-0.125783,0.803240,-0.359391,0.145553
-0.319387,-0.131032,0.888078,-0.345235,0.137958
-0.330341,-0.132173,0.966751,-0.329263,0.128659
-0.333054,-0.131333,1.039568,-0.310046,0.119735
-0.335633,-0.130536,1.108743,-0.293945,0.112210
-0.336159,-0.129778,1.172537,-0.279205,0.105997
-0.336658,-0.129059,1.233141,-0.266514,0.100623
