0.033182,-0.223951,0.973292,0.034079,0.226033
0.035369,-0.224292,0.968859,0.036490,0.227348
0.035524,-0.220770,0.968493,0.036663,0.223977
0.037594,-0.217424,0.966222,0.038888,0.221176
0.039560,-0.216168,0.962141,0.041094,0.220823
0.041428,-0.216898,0.958265,0.043206,0.222393
0.043203,-0.217591,0.954583,0.045228,0.223893
0.044889,-0.218250,0.953007,0.047068,0.224889
0.046491,-0.218876,0.951511,0.048821,0.225837
0.048012,-0.217548,0.950089,0.050492,0.224819
0.049458,-0.216286,0.948739,0.052083,0.223848
0.050831,-0.215087,0.949379,0.053490,0.222486
0.052136,-0.215871,0.949987,0.054825,0.223117
0.051452,-0.216616,0.952487,0.053966,0.223303
0.050802,-0.215401,0.956786,0.053047,0.221136
0.048262,-0.216169,0.958947,0.050286,0.221446
0.045849,-0.216899,0.960999,0.047674,0.221738
0.043557,-0.217592,0.961026,0.045292,0.222442
0.041379,-0.218251,0.961052,0.043029,0.223109
0.039310,-0.218877,0.959153,0.040961,0.224175
0.039268,-0.219472,0.957349,0.040994,0.225172
0.039227,-0.220037,0.953713,0.041108,0.226563
0.039189,-0.220573,0.950258,0.041217,0.227893
0.039153,-0.221083,0.946976,0.041321,0.229165
0.037195,-0.223491,0.943858,0.039387,0.232328
0.035335,-0.225778,0.940896,0.037537,0.235348
0.035492,-0.227950,0.938082,0.037816,0.238212
0.035640,-0.230014,0.935408,0.038083,0.240945
0.035781,-0.230052,0.930945,0.038416,0.242091
0.035915,-0.230088,0.926706,0.038736,0.243189
0.036042,-0.230122,0.922678,0.039043,0.244241
0.036163,-0.230154,0.922698,0.039173,0.244268
0.036278,-0.230185,0.924640,0.039215,0.243806
0.036387,-0.230214,0.928408,0.039173,0.242885
0.034568,-0.230242,0.933911,0.036997,0.241556
0.034763,-0.226422,0.937215,0.037075,0.236891
0.036871,-0.220870,0.940355,0.039189,0.230527
0.036950,-0.215596,0.943337,0.039150,0.224521
0.038949,-0.210585,0.946170,0.041142,0.218817
0.040848,-0.205825,0.946938,0.043110,0.213837
0.042651,-0.201303,0.947668,0.044976,0.209103
0.042442,-0.198931,0.948362,0.044723,0.206564
0.042243,-0.196676,0.949021,0.044483,0.204152
