GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: Pi_dleLR
InfoText: This data contains the initial training samples collected, in the format x_orientation, y_orientation, z_orientation, x_accel, y_accel, z_accel.
NumDimensions: 3
TotalNumTrainingExamples: 100
NumberOfClasses: 5
ClassIDsAndCounters: 
1	20
2	20
3	20
4	20
5	20
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 37
TimeSeriesData: 
-0.82	0.31	2.24
-0.82	2.43	0.83
-1.11	2.27	2.43
-0.87	3.26	0.32
-0.92	1.91	0.29
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 36
TimeSeriesData: 
-0.45	1.19	-2.73
-0.29	1.51	-4.54
-0.43	1.73	-5.67
-0.03	1.21	-1.63
-0.09	1.35	-1.17
-0.35	0.2	0.33
-0.56	1.44	-1.13
-0.63	0.34	0.02
-0.36	-0.23	0.65
-0.52	-0.38	2.56
-1.15	1.14	2.25
-0.81	-2.09	5.08
-0.03	0.6	3.51
1.78	-1.83	6.44
1.59	-1	6.84
-0.72	-0.12	7.52
-1.08	2.01	2.95
-0.26	3.06	1.15
-1.26	1.14	1.62
-0.66	2.02	1.06
-2.69	2.19	0.32
-2.68	2.11	-2.38
-2.59	2.17	-4.96
-0.52	-0.25	-5.92
-0.97	-0.61	-7.31
-1.03	-2.61	-4.49
-0.89	-2	-4.86
-0.9	-3.83	-2.76
-0.04	-3.87	-0.29
-1.27	-2.95	2.28
-1.14	-3.99	2.78
-0.22	-2.03	4.71
-1.24	-0.32	3.91
-0.08	1.21	3.83
-1.18	2.87	2.53
-1.21	3.5	2.17
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 39
TimeSeriesData: 
-0.48	0.1	0.03
-0.23	0.48	-1.33
-0.03	0.78	-4.77
-0.49	0.44	-3.1
-0.35	1.51	-3.55
-1	-0.61	-2.45
-0.08	0.51	-1.6
-0.42	-0.12	1.69
-0.05	-0.21	-0.31
-0.24	0.44	0.74
-0.53	-0.64	2.85
-0.89	0.52	1
-1.13	-1.26	3.24
-0.17	-0.05	2.98
1.64	-1.4	6.3
1.45	-2.47	7.72
-0.39	1.15	5.1
-0.68	0.65	4
-1.2	2.42	2.22
-0.36	2.54	1.07
-0.11	2.66	-0.38
-0.72	2.51	0.27
-0.36	2.07	-2.4
-0.33	1.47	-1.73
-0.39	1.38	-3.11
-0.37	0.01	-5.32
-1.03	-2.64	-5.83
-0.67	-2.99	-4.83
-0.47	-4.38	-2.88
-0.71	-3.49	-0.44
-0.84	-5.14	1.73
-0.95	-2.34	2.16
-1.1	-2	3.62
-1.1	-0.62	2.86
-0.86	0.86	1.85
-0.62	2.82	1.04
-0.92	3.06	2.19
-0.64	-325.16	1.29
-0.3	1.33	-0.12
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 36
TimeSeriesData: 
-0.11	0.52	-2.02
-0.41	0.04	-5.07
-0.48	0.57	-4.25
-0.89	-1.24	-1.82
-0.84	2.19	-3.54
-1.17	-0.58	0.42
-0.41	0.28	2.29
-1.16	1.72	-1.5
-0.48	-1.03	-325.67
-0.26	0.88	-0.19
-0.16	0.24	0.96
-1.04	-0.48	3.26
-0.6	-0.22	2.62
1.53	-2.03	5.23
1.95	-1.96	6.56
1.46	-1.1	7.48
-0.32	1.33	5.61
-0.87	1.66	3.72
-0.1	1.95	2.16
-0.4	2.23	-0.4
-0.82	2.17	0.05
-0.14	2.25	-2.25
-0.87	-0.65	-0.42
-0.19	2.83	-8.98
-0.12	-1.14	-4.02
-1.02	-0.88	-5.28
-0.91	-2.76	-3.89
-0.95	-3.32	-2.07
-0.8	-3.56	-0.9
-0.68	-4.21	2.05
-0.27	-3.38	2.3
-0.41	-2.08	2.22
-0.82	-0.66	3.78
-0.64	0.65	3.23
-0.9	2.64	2.43
-0.89	3.16	2.02
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 38
TimeSeriesData: 
-0.07	-0.61	-0.51
-0.38	-1.47	0.68
-0.29	0.84	-2.11
-0.9	1.89	-2.5
-0.6	0.46	-4.52
-0.87	2	-3.98
-1.78	0.21	-0.83
-0.39	1.16	-1.51
-0.22	0.79	-0.9
-1.15	-2.37	0.05
-1.05	0.61	0.03
-0.07	-1.09	2.98
-0.99	-1.41	3.36
-0.24	-0.04	1.98
1.29	-2.5	5.56
1.99	-1.3	5.55
1.51	0.02	5.19
-0.12	0.59	6.11
-0.27	1.46	4.09
-0.07	-0.34	5.06
-1.09	3.5	0.3
-0.72	2.86	-1.63
-1.02	2.75	-1.54
-0.6	1.72	-2.99
-0.74	0.31	-2.39
-0.06	1.27	-6.18
-1.23	-1.65	-4.33
-0.85	-1.54	-4.46
-0.55	-2.55	-5.03
-1.1	-4.36	-1.57
-0.41	-5.97	0.42
-0.26	-3.84	1.95
-0.33	-4.62	3.37
-0.43	-2.57	1.9
-0.67	0.23	2.14
-0.95	0.67	2.64
-0.87	2.65	2.22
-0.78	3.49	1.53
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 39
TimeSeriesData: 
-0.44	0.01	-0.18
-0.5	0.67	-2.2
-0.01	1.43	-7
-1.09	0.42	-4.34
-0.38	0.02	-2.46
-1.01	0.18	-2.95
-0.77	0.55	3.28
-0.23	-0.21	-0.74
-0.33	-0.63	1.02
-1.12	-0.04	1.82
-1.08	-0.26	3.22
-1.22	-0.01	2.26
-0.98	-0.8	2.74
1.35	-0.09	0.76
2.02	-2.17	5.74
2.15	-2.24	9.38
2.29	0.61	4.81
1.53	0.8	5.8
-0.87	1.99	4.98
-0.51	0.94	3.01
-0.95	2.37	-1.05
-0.75	2.91	-1.58
-0.43	2.25	-1.61
-0.35	0.86	-1.64
-0.42	1.89	-4.26
-0.93	-0.72	-6.39
-0.86	-0.23	-4.36
-0.53	-2.72	-4.67
-0.61	-1.99	-3.65
-0.47	-2.44	-2.93
-0.82	-3.91	1.09
-0.18	-3.46	1.48
1.3	-4.18	2.41
-0.76	-2.51	3.92
-0.33	-0.55	1.19
-0.73	0.62	2.37
-0.47	2.29	1.3
-0.81	2.78	3.15
-0.63	3.64	1.3
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 38
TimeSeriesData: 
-0.05	1.47	-2.19
-0.44	0.52	-1.48
1.28	1.76	-4.4
-0.41	0.31	-2.12
-0.74	1.22	-2.25
-0.71	0.01	-0.82
-1.09	0.84	-2.15
-0.06	-0.89	0.76
-1.21	0.64	-0.6
-1.17	-0.53	1.04
-0.58	-0.31	-0.16
-0.57	-0.44	2.28
-0.77	-1.11	3.27
-0.08	-0.74	3.04
1.29	-3.27	6.69
2.37	-3.87	9.35
-0.15	-0.33	7.2
-0.98	0.99	4.22
-0.22	2.66	2.55
-0.07	2.27	1.65
-0.95	1.95	0.38
-0.75	3.49	-3.96
-0.61	2.13	-2.25
-0.36	1.4	-3.88
-1.24	2.05	-5.05
-0.63	-0.89	-5.34
-1	-1.35	-4.54
-0.58	-3.02	-3.81
-0.09	-5.27	-1.99
-0.29	-5.84	0.86
-0.47	-4.52	0.49
1.28	-3.25	0.25
-0.45	-3.78	2.92
-0.74	-0.04	2.75
-0.83	1.36	3.75
-0.87	3.04	2.93
-0.89	4.72	2.44
-0.59	3.69	2.11
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 40
TimeSeriesData: 
1.45	0.78	-3.17
1.43	-0.35	-2.5
-0.07	0.26	-3.32
-0.17	0.81	-4.62
-0.86	0.24	-1.46
-0.87	1.33	-1.84
-1	-0.22	0.94
-1.16	1.05	-0.26
-1.12	0.27	0
-0.92	-0.01	0.59
-0.52	-0.14	-0.16
-1.2	-1.84	1.89
-0.61	1.27	-0.59
-0.42	-0.75	2.55
-1.1	-0.51	4.71
1.65	0.31	2.63
2.17	-2.55	7.42
2.07	-1.59	10.02
1.72	0.73	5.91
-0.97	-0.36	6.48
-1.18	2.08	2.22
-0.55	2.96	0.46
-0.61	2.03	-1.2
-0.35	2.08	-2.39
-0.18	3.16	-3.42
-0.64	2.3	-3.09
-0.1	0.74	-4.96
-0.86	-0.54	-5.63
-0.59	-3.19	-3.66
1.44	-4.31	-5.4
1.46	-5.37	-2.39
-0.12	-3.67	-0.07
-0.24	-4.88	1.72
-0.49	-2.79	2.89
-0.15	-2.35	3.19
-0.36	-0.52	1.61
-0.74	0.87	3.89
-0.62	2.56	1.71
-0.56	3.08	1.22
-0.46	3.52	1.1
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 40
TimeSeriesData: 
1.38	0.5	-2.18
1.44	0.41	-3.03
1.46	0.2	-2.72
-0.2	-0.36	-2.42
-0.7	0.22	-1.82
-0.62	0.67	-2
-1	-0.22	-0.47
-0.99	0.29	-0.77
-0.84	-0.08	-0.72
-0.99	-0.61	1.73
-0.98	0.66	2.27
-0.41	0.91	0.01
-0.48	-1.13	1.02
-0.36	-0.84	0.33
-0.07	-1.1	2.4
1.38	-1.42	5.21
2.08	-2.29	8.03
2.5	-1.71	6.85
1.61	-0.85	7.51
-0.36	1.92	4.21
-0.04	1.08	4.37
-1	2.23	-1.72
-1.19	2.05	-1.91
-1.26	2.16	0.39
-0.24	0.41	-1.52
-0.12	1.9	-3.9
-0.78	0.8	-5.56
-0.9	-0.42	-4.57
-0.25	-0.12	-5.11
-0.58	-1.75	-2.84
-0.43	-2.67	-3.17
-0.37	-3.66	-1.85
1.38	-4.81	-0.89
-0.23	-3.8	2.25
-0.27	-3.85	2.08
-0.34	-1.75	2.41
-0.46	-0.48	2.79
-0.48	0.46	2.07
-0.69	2.03	2.09
-0.62	3.73	2.9
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 40
TimeSeriesData: 
1.45	0.1	-0.2
1.79	0.46	-3.11
1.71	0.87	-3.34
1.67	1.08	-4.79
1.45	0.62	-3.98
-0.17	-0.03	-1.47
-0.56	0.89	-1.52
-0.82	0.82	-2.44
-0.71	-0.37	-0.87
-0.91	-1	0.28
-0.59	1.04	-0.08
-0.97	-0.51	3.3
-0.18	0.87	1.66
-0.76	-1.08	3.43
1.76	-0.61	1.94
1.54	-2.02	4.65
2.51	-2.82	9.67
2.16	0.11	8.66
-0.3	0.46	6.85
-1.25	1.39	3.95
-0.52	2.76	0.66
-0.54	3.01	-1.59
-0.55	2.7	-1.41
-1.18	1.32	-3.49
-0.1	0.11	-3.07
-0.8	2.24	-6.53
-0.06	-0.27	-7.3
-0.43	-1.26	-3.66
-0.25	-0.81	-5.14
-0.63	-2	-2.73
-0.46	-5.69	0.46
1.61	-4.48	-1.46
-0.08	-4.65	2.3
1.52	-4.24	1.61
-0.04	-1.33	1.81
-0.55	-1.68	4.58
-0.4	-0.1	1.16
-0.32	1.49	1.94
1.42	2.11	1.34
-0.4	3.66	3.12
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 38
TimeSeriesData: 
1.82	0.1	-1.62
1.51	0.36	-2.5
1.59	0.55	-4.37
-0.46	0.41	-3.08
-0.54	1.5	-3.46
-0.59	0.08	-2.46
-0.42	0.23	-2.46
-0.82	-0.72	1.26
-1.08	-0.32	1.55
-0.67	0.39	0.1
-0.51	0.28	2.41
-0.03	-1.03	4.72
-0.54	-0.27	3.35
1.74	-0.4	2.83
1.88	-2.14	7.54
2.15	-1.29	7.19
1.46	-0.28	7.11
-0.6	1.83	5
-0.95	2.09	3.2
-1.23	2.6	0.82
-0.24	1.68	0.56
-0.31	1.85	-1.01
-0.52	2.13	-2.42
-1.08	2.5	-5.8
-1.07	0.86	-4.36
-0.62	-0.54	-6.19
-0.52	-1.81	-3.75
-0.25	-3.8	-4.42
-0.27	-5.45	-1.87
1.62	-5.02	-2.67
-0.27	-4.55	1.15
-0.29	-3.19	0.82
-0.46	-1.95	4.95
-0.19	-1.07	2.72
-0.08	0.16	0.69
-0.2	0.53	2.57
-0.21	1.9	1.77
-0.57	4.1	3.48
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 37
TimeSeriesData: 
1.79	1.49	-3.75
-0.15	0.43	-2.48
1.39	0.43	-3.15
-0.38	-0.15	-0.9
-0.86	0.6	0.3
-0.39	-0.03	-1.16
-0.48	0.26	-0.04
-0.67	0.01	-1.05
-0.61	-0.56	0.17
-0.38	-0.21	1.53
-0.42	-0.06	1.29
-0.41	-1.1	3.46
1.52	-0.09	3.16
1.83	-1.59	6.86
1.86	-1.66	7.03
1.66	-1.17	5.84
1.32	0.43	4.69
-0.46	0.96	3.76
-0.95	1.63	2.69
-1.28	3.37	0.7
-0.76	3.24	-1.77
-1.26	3.43	-4.84
-1.11	2.16	-3.18
-0.93	1.11	-3.47
-0.56	0.37	-4.57
-0.59	-2.21	-3.84
-0.59	-3.24	-3.29
-0.02	-4.57	-3.49
-0.16	-4.55	-0.45
-0.24	-4.02	0.74
-0.09	-4.51	1.4
-0.15	-1.87	1.47
-0.59	-1.59	3.36
-0.28	-0.61	2.28
-0.22	0.84	3.13
-0.74	3.21	3.16
-0.49	3.51	2.03
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 40
TimeSeriesData: 
1.64	-0.27	-1.39
1.32	0.13	-0.98
-0.11	0.95	-2.37
-0.25	0.57	-2.77
-0.26	0.64	-2.97
-0.53	0.39	-1.34
-0.6	0.63	0.43
-0.72	-1.02	0.73
-0.47	0.55	-1.2
-0.61	-1.11	0.57
-0.78	0.5	0.75
-0.42	-0.02	0.79
-0.3	-0.54	1.41
-0.55	-0.51	1.57
2.19	-2.42	3.35
1.9	-2.52	10.07
1.33	-0.03	7.41
-0.26	-0.3	4.98
-0.68	1.92	1.94
-0.78	0.97	1.21
-1.05	1.68	0.9
-1.19	2.45	-1.38
-0.12	1.73	-2.17
-1.03	2.82	-3.9
-0.91	0.88	-2.78
-0.81	1.41	-5.3
-0.25	-0.33	-5.81
-0.34	-2.29	-3.29
-0.4	-2.55	-2.36
1.3	-4.46	-0.67
1.7	-4.36	0.36
1.48	-4.3	1.41
1.29	-3.74	0.85
-0.46	-1.4	1.65
-0.56	0.25	1.69
-0.57	0.87	2.75
-0.45	1.9	1.4
-0.64	2.23	2.16
-0.41	2.97	2.54
-0.09	1.25	1.22
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 41
TimeSeriesData: 
1.56	-0.45	-0.85
1.31	0.39	0.11
-0.16	0.35	-1.96
-0.31	0.26	-2.98
-0.33	0.71	-3.18
-0.59	0.2	-1.85
-0.92	-0.36	-0.87
-0.7	-0.01	-1.13
-0.68	-0.3	-0.35
-0.68	-1.69	-0.88
-1.2	0.34	0.05
-0.62	1.43	-0.36
-0.97	-1.01	2.09
-1	-0.47	2.99
1.41	-1.05	3.14
1.87	-2.18	6.61
0.69	-1.31	6.23
1.43	-1.23	7.44
1.36	-326.99	4.43
-0.17	0.95	3.9
-0.84	0.02	4.33
-1.2	1.74	-0.35
-0.82	2.35	0.34
-0.08	3.47	-4.83
-0.32	2.73	-4.14
-1.22	1.07	-5.96
-0.9	-0.24	-4.09
-0.11	-1.66	-4.95
-0.31	-1.77	-3.82
-0.13	-3.24	-1.04
-0.07	-3.47	-0.39
-0.1	-4.02	0.03
-0.04	-3.27	1.15
-0.78	-3.2	3.21
1.37	-1.57	0.6
-0.5	-0.89	2.69
-0.2	0.71	0.78
-0.46	2.53	1.7
-0.53	2.4	2.09
-0.21	2.63	1.51
-0.07	1.44	1.37
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 40
TimeSeriesData: 
1.33	1.36	-3.72
-0.03	-0.07	-2.7
-0.15	1.19	-4.23
-0.51	0.74	-2.78
-0.84	-0.03	-1.32
-0.59	1.25	-2.29
-0.9	-0.44	-0.38
-1.16	-0.11	0.5
-1.06	0.45	-0.14
-0.99	-0.14	1.35
-0.72	-0.2	0.94
-0.52	-0.45	2.02
-0.17	-0.08	2.17
-0.51	-0.37	3.6
1.63	-1.35	6.46
1.98	-1.85	7.2
1.52	-0.49	7.28
-0.39	0.24	5.88
-0.74	0.45	3.51
-0.29	1.62	1.69
-0.59	3.34	-0.05
-1.15	2.69	-3.18
-0.01	1.83	-2.82
-0.86	1.1	-3.76
-0.75	0.19	-4.05
-0.41	-0.19	-6.85
-0.56	-1.97	-4.77
-0.12	-4.19	-3.23
-0.12	-2.71	-3.23
-0.29	-3.27	-2.27
-0.48	-4.27	2.41
1.28	-2.91	2.23
1.3	-3.3	1.83
1.3	-3.05	2.54
-0.07	-0.85	1.52
-0.16	-0.73	1.57
-0.38	1.5	1.57
-0.69	3.52	3.53
-0.43	3.43	2.66
1.3	1.24	1.19
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 43
TimeSeriesData: 
1.78	0.06	-1.13
1.87	-0.61	-2.48
1.67	1.56	-3.58
1.61	-0.28	-2.87
1.49	0.49	-3.17
-0.36	-0.27	-2.26
-0.54	1.25	-2.54
-0.28	-1.56	0.69
-0.53	0.77	-1.45
-0.49	0.07	0.09
-0.57	-0.05	0.96
-0.66	0.74	0.5
-0.54	-1.4	1.9
-0.95	0.48	3.05
-0.45	-0.42	2.91
-0.46	-0.22	1.87
1.86	-1.02	2.05
2.02	-1.66	4.94
1.78	-1.85	6.83
1.34	-1.01	7.36
-0.86	-0.35	5.02
-0.52	1.37	0.42
-1.16	2.8	2.24
-0.9	1.9	-0.38
-0.22	2.93	-1.66
-0.89	1.12	0.22
-0.76	1.95	-3
-0.47	1.83	-5.09
1.28	0.91	-6.05
-0.01	-1.19	-4.34
1.35	-1.96	-4.74
1.34	-2.41	-2.98
-0.14	-5.27	1.63
1.36	-2.55	-1.72
1.7	-4.96	0.62
1.4	-4.65	1.76
1.28	-3.22	1.05
-0.03	-2.76	1.51
-0.36	1.19	1.41
-0.7	1.8	2.56
-0.36	3.7	1.5
-0.24	2.51	2.11
1.44	1.2	1.89
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 16
TimeSeriesData: 
1.41	0.55	-1.49
1.46	-0.19	-0.18
1.28	0.61	-1.31
1.28	2.01	-3.77
1.54	1.81	-6.97
-0.51	1.46	-3.7
-0.79	0.26	-2.65
-0.97	-0.4	-0.22
-0.1	1.43	-1.51
-0.27	-0.03	0.58
-0.54	0.07	0.92
-1.16	1.56	-2.09
-0.11	-2.39	3.85
-0.45	2.12	-0.01
1.95	-3.04	6.98
1.79	-0.35	7.79
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 16
TimeSeriesData: 
-0.14	0.3	1.02
1.57	0.88	-1.75
1.66	2.01	-6.5
-0.06	1.09	-4.72
-0.32	0.93	-3.01
-0.39	-326.59	-2.81
-1.23	0.57	0.79
-0.11	0.98	0.97
-0.96	-0.29	-0.21
-0.88	1.51	-0.55
-0.85	-0.6	1.49
-0.48	0.1	-0.09
-0.43	-1.37	3.44
1.58	1.68	0.82
2.25	-2.5	5.99
2.07	-2.14	6.07
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 16
TimeSeriesData: 
1.52	0.07	-0.58
1.63	0.4	-1.89
1.6	1.23	-2.77
-0.05	1.58	-2.51
-0.5	1.86	-2.45
-0.77	0.94	-1.48
-0.16	1.65	-2.95
-0.49	0.06	-0.94
-0.66	-0.26	-1.71
-0.97	1.31	-2.95
-0.96	-0.15	0.41
1.35	-1.37	-0.35
-0.43	-0.34	2.56
-0.15	-0.72	4.09
1.53	-1.16	4.45
1.46	-1.4	6.33
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 18
TimeSeriesData: 
1.59	-0.19	1.24
1.92	1.35	-2.36
1.7	-0.23	0.03
1.64	2	-4.4
1.68	0.08	-3.49
1.35	1.05	-1.84
-0.21	1.25	-2.88
-1.02	0.06	0.97
-0.62	0.71	-0.59
-0.38	1.2	-1.68
-0.57	-0.55	1.13
-0.59	-0.23	0.55
-0.17	1.28	-0.18
-0.1	-0.58	2.09
-0.21	-1.34	2.23
-0.32	-0.53	1.67
1.37	0.35	0.88
1.91	-0.68	2.6
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 16
TimeSeriesData: 
1.86	0.38	-0.93
2.04	1.21	-2.65
1.73	1.09	-2.86
1.39	2.12	-4.55
-0.23	1.95	-2.9
-0.4	0.59	-2.45
-0.52	1.18	-1.67
-0.95	0.74	-0.5
-0.5	1.03	-3.73
-0.65	-0.09	-2.15
-1.26	0.44	-0.85
-0.87	-0.07	0.57
-0.84	-0.53	3.31
-0.96	-0.62	3.68
1.44	0.79	2.02
-0.13	-3.92	8.57
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 15
TimeSeriesData: 
1.65	0.06	-0.04
1.79	1.32	-2.57
-0.08	1.13	-3
-0.49	1.7	-5.34
-0.65	2.03	-4.76
-0.82	1.03	-3.28
-0.25	0.98	-1.99
-0.12	0.86	-2.52
-0.06	-0.12	0.13
-0.18	1.68	0.82
-1.12	1.03	0.94
-0.64	-1.74	3.54
-0.52	0.45	1.45
-0.35	0.44	3.04
1.5	-0.91	4.41
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 16
TimeSeriesData: 
1.89	1.11	-1.62
1.81	0.26	-2.99
-0.51	1.92	-5.09
-0.84	1.5	-3.45
-0.74	1.25	-3.79
-0.06	2.06	-0.47
-0.81	0	-1.17
-1.24	0.92	0.95
-1.09	0.37	-1.25
-0.92	0.87	-2.04
-0.78	0	-0.54
-0.84	0.67	1.15
-0.95	-1.09	3.85
-0.55	0.19	3.04
1.65	-1.03	3.85
1.7	-2.08	6.82
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 16
TimeSeriesData: 
1.79	1.76	-3.61
1.29	2.42	-4.96
-0.1	1.62	-3.3
-0.4	-0.09	-2.32
-0.53	1	-1.57
-0.42	0.13	-0.53
-0.63	0.03	-0.33
-0.31	0.48	-1.39
-0.76	0.99	0.16
-0.72	0.78	-1.52
-0.39	1.57	-1.6
-1.24	-1.68	3.99
-0.5	0.7	1.3
1.62	-1.51	3.81
1.68	-1.64	5.11
1.96	-1.37	4.64
************TIME_SERIES************
ClassID: 2
TimeSeriesLength: 16
TimeSeriesData: 
1.62	1.95	-3.41
-0.07	0.07	-4.03
1.48	1.68	-4.04
-0.04	0.28	-1.86
-0.41	-0.16	-1.27
-0.35	-0.11	-1.08
1.42	-1.06	-1.79
