-0.180123,-0.494605,0.859994,-0.206462,0.512703
-0.182655,-0.498721,0.849687,-0.211745,0.520961
-0.185061,-0.502631,0.839894,-0.216873,0.528890
-0.187346,-0.506346,0.830592,-0.221845,0.536499
-0.189517,-0.507952,0.825601,-0.225642,0.540166
-0.189657,-0.509477,0.822782,-0.226549,0.542908
-0.189789,-0.510926,0.820105,-0.227417,0.545522
-0.187992,-0.512303,0.813715,-0.227046,0.550234
-0.186285,-0.513611,0.807645,-0.226688,0.554755
-0.184663,-0.514854,0.801878,-0.226342,0.559091
-0.183122,-0.512188,0.798322,-0.225483,0.558843
-0.177812,-0.509655,0.796868,-0.219542,0.558040
-0.172768,-0.507250,0.795486,-0.213864,0.557256
-0.167975,-0.504964,0.794173,-0.208438,0.556492
-0.161500,-0.502793,0.794849,-0.200454,0.554922
-0.155348,-0.500730,0.795491,-0.192858,0.553398
-0.149504,-0.498770,0.796101,-0.185633,0.551922
-0.140105,-0.493063,0.796681,-0.174081,0.547406
-0.131177,-0.487640,0.797231,-0.163079,0.543027
-0.118849,-0.482489,0.797754,-0.147892,0.539100
-0.109060,-0.477595,0.800174,-0.135461,0.534069
-0.099761,-0.472946,0.802473,-0.123682,0.529212
-0.090927,-0.466607,0.808504,-0.111993,0.520713
-0.082534,-0.460584,0.814232,-0.101020,0.512604
-0.074562,-0.452939,0.819675,-0.090715,0.503083
-0.066987,-0.445677,0.824845,-0.081034,0.494005
-0.055946,-0.440701,0.827833,-0.067478,0.488251
-0.043533,-0.435974,0.830672,-0.052359,0.482761
-0.031741,-0.433406,0.829523,-0.038245,0.481166
-0.014769,-0.429043,0.824586,-0.017909,0.479700
0.003277,-0.422976,0.819895,0.003997,0.476275
0.020421,-0.413365,0.815438,0.025037,0.469045
0.038630,-0.404235,0.809282,0.047698,0.462792
0.055930,-0.395562,0.803433,0.069501,0.456544
0.072364,-0.387322,0.799800,0.090232,0.449391
0.087977,-0.379495,0.798272,0.109766,0.441435
0.100885,-0.372059,0.796820,0.125940,0.433803
0.111226,-0.364994,0.797363,0.138598,0.425646
0.121049,-0.358283,0.797880,0.150565,0.417823
0.130381,-0.351907,0.798370,0.161880,0.410326
0.141170,-0.343927,0.798836,0.174914,0.400994
0.151419,-0.336346,0.797356,0.187667,0.392876
0.161156,-0.327221,0.794027,0.200240,0.383837
0.172329,-0.318552,0.787018,0.215562,0.376527
0.188712,-0.308394,0.778436,0.237837,0.367525
0.206200,-0.296821,0.768360,0.262186,0.357106
0.222813,-0.285826,0.758789,0.285614,0.346818
0.238595,-0.275381,0.749695,0.308121,0.336696
0.255512,-0.265458,0.739134,0.332831,0.327234
0.273505,-0.256031,0.727177,0.359752,0.318341
0.290599,-0.248999,0.717741,0.384707,0.311120
0.304916,-0.242318,0.710700,0.405284,0.303646
0.310824,-0.235971,0.702088,0.416778,0.298166
0.314513,-0.229942,0.693907,0.425553,0.293124
0.318018,-0.224214,0.686135,0.434017,0.288225
0.321348,-0.218773,0.678751,0.442175,0.283472
0.320665,-0.213603,0.671737,0.445378,0.279457
0.316171,-0.210615,0.666996,0.442650,0.277947
0.309977,-0.207777,0.662492,0.437636,0.276780
0.296402,-0.210850,0.660137,0.422022,0.283529
0.281582,-0.213769,0.661745,0.402305,0.288929
0.263656,-0.214619,0.661350,0.379354,0.292781
0.242781,-0.217349,0.660975,0.352010,0.299390
0.222950,-0.221866,0.660619,0.325484,0.308081
0.206033,-0.224235,0.662203,0.301639,0.312721
0.191885,-0.224561,0.663708,0.281437,0.314261
0.180368,-0.222949,0.667061,0.264077,0.312095
0.171350,-0.221417,0.670247,0.250291,0.309755
0.162782,-0.218038,0.675196,0.236574,0.304188
0.152720,-0.214829,0.681821,0.220351,0.298289
0.141238,-0.209856,0.691961,0.201347,0.288841
0.126484,-0.205133,0.701593,0.178365,0.280174
