-9.333089999999996111e-01,1.747965000000001878e-01,9.894775000000002319e-01
-9.992334999999996636e-01,1.968480000000001895e-01,1.118816833333333705e+00
-1.067556999999999645e+00,2.194705000000001793e-01,1.257592166666666955e+00
-1.143928999999999530e+00,2.455200000000001825e-01,1.403408500000000281e+00
-1.227946999999999456e+00,2.748250000000002080e-01,1.555913833333333773e+00
-1.322113499999999497e+00,3.072225000000002315e-01,1.715735166666667144e+00
-1.425920499999999480e+00,3.435195000000002552e-01,1.886353000000000613e+00
-1.538886499999999380e+00,3.835215000000002372e-01,2.067227333333334194e+00
-1.660553499999999350e+00,4.270425000000002136e-01,2.257845666666667306e+00
-1.789524999999999366e+00,4.739070000000001892e-01,2.464451000000000391e+00
-1.925435499999999411e+00,5.239480000000001914e-01,2.686244333333333678e+00
-2.067937999999999388e+00,5.779680000000001483e-01,2.928235666666667125e+00
-2.214779999999999305e+00,6.367295000000001703e-01,3.191338000000000452e+00
-2.365744499999999473e+00,6.999955000000002148e-01,3.474495833333334005e+00
-2.520625499999999519e+00,7.675410000000002508e-01,3.776706166666667475e+00
-2.677303999999999462e+00,8.401130000000002207e-01,4.093170500000001155e+00
-2.835689999999999600e+00,9.174605000000002342e-01,4.423176333333334043e+00
-2.994736499999999690e+00,1.000306500000000209e+00,4.759315166666667096e+00
-3.154410999999999632e+00,1.088376000000000232e+00,5.101281000000000176e+00
-3.315642999999999674e+00,1.182369000000000225e+00,5.442051333333333574e+00
-3.475470499999999685e+00,1.281028000000000278e+00,5.773032166666666853e+00
-3.633963499999999680e+00,1.384119500000000169e+00,6.094713000000000491e+00
-3.791188499999999628e+00,1.491422500000000095e+00,6.407558833333333759e+00
-3.944324999999999637e+00,1.601764500000000035e+00,6.704319166666667051e+00
-4.093576999999999799e+00,1.714993500000000060e+00,6.985798000000000840e+00
-4.235292499999999905e+00,1.829042000000000057e+00,7.246990333333334533e+00
-4.369848000000000177e+00,1.943869000000000069e+00,7.488910666666667382e+00
-4.491832999999999743e+00,2.056551000000000240e+00,7.707715000000000316e+00
-4.601875499999999342e+00,2.167195500000000052e+00,7.904558833333333645e+00
-4.695764999999999745e+00,2.273981000000000030e+00,8.075732666666667114e+00
-4.774309499999999318e+00,2.377100500000000061e+00,8.222520000000001161e+00
-4.834429499999999713e+00,2.473853000000000080e+00,8.342293833333334518e+00
-4.877046499999999618e+00,2.564556500000000128e+00,8.436404666666668106e+00
-4.903035999999999284e+00,2.647590500000000180e+00,8.501328500000001398e+00
-4.913228999999999402e+00,2.723338500000000106e+00,8.538524333333334937e+00
-4.908415499999999376e+00,2.790241500000000041e+00,8.545532666666668220e+00
-4.889345499999999234e+00,2.848742000000000107e+00,8.523862500000001674e+00
-4.856731999999999161e+00,2.898298500000000111e+00,8.472063333333334612e+00
-4.811252499999999266e+00,2.939358499999999985e+00,8.391641666666668442e+00
-4.754511499999999558e+00,2.970423499999999883e+00,8.284028500000001571e+00
-4.687071999999999683e+00,2.991992999999999903e+00,8.150583333333335290e+00
-4.611392500000000005e+00,3.004541999999999824e+00,7.993559666666668839e+00
-4.527884499999999868e+00,3.008521499999999627e+00,7.814136000000002191e+00
-4.438862499999999933e+00,3.003398499999999416e+00,7.615355833333335767e+00
-4.344602499999999701e+00,2.989627999999999286e+00,7.398186666666669353e+00
-4.248250999999999777e+00,2.967642499999999295e+00,7.166433000000003162e+00
-4.149912500000000115e+00,2.937852499999999090e+00,6.920823333333336436e+00
-4.050647500000000178e+00,2.900648499999999075e+00,6.662051166666669744e+00
-3.950503000000000320e+00,2.856400999999999080e+00,6.390774000000003063e+00
-3.850484000000000240e+00,2.804500999999999244e+00,6.108579333333336692e+00
-3.750584500000000432e+00,2.745330999999999300e+00,5.816012666666670050e+00
-3.650798500000000502e+00,2.680215999999999266e+00,5.512631000000003390e+00
-3.551120000000000498e+00,2.609452999999999356e+00,5.198974833333336321e+00
-3.451544000000000612e+00,2.533324499999999535e+00,4.875558666666669261e+00
-3.351103500000000679e+00,2.452098999999999585e+00,4.542870000000002406e+00
-3.249842000000000564e+00,2.366030999999999551e+00,4.201372333333335263e+00
-3.145877500000000548e+00,2.274401499999999743e+00,3.850544666666668725e+00
-3.038383500000000570e+00,2.176526499999999587e+00,3.489892000000001993e+00
-2.927536500000000430e+00,2.072718999999999756e+00,3.119905833333335377e+00
-2.813504000000000449e+00,1.963274999999999659e+00,2.741052666666668802e+00
-2.695484000000000435e+00,1.847514999999999574e+00,2.352814000000002181e+00
-2.573676000000000297e+00,1.725754999999999484e+00,1.955659333333335415e+00
-2.450192000000000370e+00,1.599255999999999567e+00,1.550034666666668670e+00
-2.325116000000000405e+00,1.468255499999999492e+00,1.136363500000002080e+00
-2.199489000000000249e+00,1.334901499999999519e+00,7.150478333333354364e-01
-2.075262000000000384e+00,1.200272999999999479e+00,2.855086666666687978e-01
-1.952365000000000350e+00,1.064433999999999436e+00,-1.518429999999978408e-01
-1.830731000000000330e+00,9.274449999999994088e-01,-5.966166666666645746e-01
-1.711259000000000308e+00,7.912864999999993376e-01,-1.047479333333331208e+00
-1.593840500000000215e+00,6.559169999999993061e-01,-1.504126999999997771e+00
-1.479334500000000219e+00,5.222584999999992927e-01,-1.964347166666664535e+00
-1.367595000000000116e+00,3.902254999999992813e-01,-2.427960833333331347e+00
-1.258484000000000158e+00,2.616599999999992820e-01,-2.892875499999997935e+00
-1.151870000000000172e+00,1.363879999999992876e-01,-3.359026166666664537e+00
-1.046667000000000236e+00,1.520699999999927665e-02,-3.823466333333331413e+00
-9.428040000000001974e-01,-1.020875000000007193e-01,-4.286281999999998149e+00
-8.421375000000002053e-01,-2.156905000000007289e-01,-4.745630666666665221e+00
-7.445070000000002519e-01,-3.257860000000007417e-01,-5.201685833333331566e+00
-6.507230000000002734e-01,-4.325495000000007528e-01,-5.654612499999998043e+00
-5.605925000000002711e-01,-5.361475000000007762e-01,-6.104566666666665142e+00
-4.768180000000002972e-01,-6.367385000000007622e-01,-6.549774333333331811e+00
-3.990815000000003110e-01,-7.344730000000008197e-01,-6.990472499999998313e+00
-3.299655000000003002e-01,-8.294935000000007719e-01,-7.425925166666664801e+00
-2.700005000000003097e-01,-9.219355000000007960e-01,-7.852548333333331243e+00
-2.177675000000003080e-01,-1.012890000000000734e+00,-8.265014499999997710e+00
-1.728800000000003112e-01,-1.102431000000000827e+00,-8.664031666666664577e+00
-1.301630000000003062e-01,-1.190629500000000895e+00,-9.046425833333330502e+00
-8.950800000000029566e-02,-1.277552000000000909e+00,-9.413027999999997064e+00
-5.081200000000028749e-02,-1.363263000000001002e+00,-9.760781666666662915e+00
-1.397700000000028087e-02,-1.447822500000000900e+00,-1.009062933333332879e+01
1.916699999999972592e-02,-1.531288500000000941e+00,-1.040154349999999539e+01
4.880449999999973698e-02,-1.613715500000000969e+00,-1.069447066666666224e+01
7.703399999999974157e-02,-1.695155500000000925e+00,-1.096838683333332831e+01
1.039259999999997408e-01,-1.775658000000000847e+00,-1.122424299999999420e+01
1.333934999999997484e-01,-1.855269500000000793e+00,-1.145813416666666029e+01
1.653074999999997741e-01,-1.934035000000000837e+00,-1.167115883333332604e+01
1.995459999999997791e-01,-2.011996500000000854e+00,-1.186435999999999247e+01
2.379154999999997799e-01,-2.089194500000000954e+00,-1.203007516666665921e+01
2.802094999999997782e-01,-2.165666500000000827e+00,-1.216967833333332649e+01
3.281549999999998080e-01,-2.241449500000000761e+00,-1.227870649999999308e+01
3.843539999999998069e-01,-2.316577500000000622e+00,-1.235676466666665974e+01
4.483939999999998482e-01,-2.391083500000000583e+00,-1.240540183333332713e+01
5.237289999999998891e-01,-2.464037000000000699e+00,-1.242608899999999394e+01
6.097939999999999472e-01,-2.535515500000000699e+00,-1.242022366666666144e+01
7.060524999999999718e-01,-2.605593000000000714e+00,-1.238913333333332822e+01
8.177645000000000053e-01,-2.673378000000000476e+00,-1.233504049999999452e+01
9.508879999999999555e-01,-2.738023500000000610e+00,-1.226005716666666068e+01
1.104352000000000000e+00,-2.799686500000000411e+00,-1.216522783333332747e+01
1.277139999999999942e+00,-2.858516000000000279e+00,-1.205154499999999373e+01
1.474054500000000045e+00,-2.912730500000000333e+00,-1.191995066666665970e+01
1.697735500000000064e+00,-2.961599500000000162e+00,-1.177326433333332645e+01
1.946845000000000159e+00,-3.005390000000000228e+00,-1.161223999999999279e+01
2.220111500000000238e+00,-3.044356500000000132e+00,-1.143759466666665858e+01
2.516327000000000425e+00,-3.076816500000000065e+00,-1.125385583333332562e+01
2.834344000000000641e+00,-3.103095500000000229e+00,-1.106147799999999215e+01
3.173072500000000851e+00,-3.123502500000000293e+00,-1.086089316666665816e+01
3.530515000000000736e+00,-3.138331500000000496e+00,-1.065347283333332484e+01
3.905736500000000611e+00,-3.147861000000000686e+00,-1.043955949999999078e+01
4.294001500000000249e+00,-3.152356000000000602e+00,-1.022043866666665757e+01
4.689849999999999852e+00,-3.152068000000000758e+00,-9.996370833333324768e+00
5.092902999999999736e+00,-3.147236500000000881e+00,-9.767603499999991001e+00
5.494146499999999378e+00,-3.138089000000000794e+00,-9.536295166666658218e+00
5.893670999999999438e+00,-3.124840500000000798e+00,-9.302572333333325005e+00
6.284831499999999238e+00,-3.107696500000000750e+00,-9.069440499999991800e+00
6.668046499999999099e+00,-3.086852000000000817e+00,-8.836870166666658477e+00
7.036981999999999182e+00,-3.061530000000000751e+00,-8.606755833333325612e+00
7.392352499999999438e+00,-3.031954500000000774e+00,-8.378975499999992138e+00
7.731951499999999200e+00,-2.998338500000000906e+00,-8.154373166666658790e+00
8.056567499999999882e+00,-2.960883500000000890e+00,-7.932790833333325686e+00
8.363103499999999357e+00,-2.918820500000000706e+00,-7.715038499999992361e+00
8.652463499999999641e+00,-2.872379500000000530e+00,-7.500924666666659135e+00
8.921659999999999258e+00,-2.819856500000000654e+00,-7.292190333333326002e+00
9.171701499999999285e+00,-2.761555500000000496e+00,-7.088566999999992291e+00
9.396814499999999626e+00,-2.696804000000000645e+00,-6.890760166666659359e+00
9.598245999999999611e+00,-2.625924500000000439e+00,-6.698479333333326124e+00
9.770448999999999273e+00,-2.548261500000000623e+00,-6.512409499999992413e+00
9.914884499999999434e+00,-2.464154500000000692e+00,-6.332240666666659301e+00
1.003294149999999973e+01,-2.373925500000000799e+00,-6.157677333333325898e+00
1.011632350000000002e+01,-2.276919500000000873e+00,-5.988438999999992518e+00
1.016676400000000058e+01,-2.173475000000000712e+00,-5.824259666666659285e+00
1.017917950000000005e+01,-2.064875500000000752e+00,-5.662963333333325799e+00
1.015162499999999923e+01,-1.951379000000000641e+00,-5.502482999999992686e+00
1.008609899999999904e+01,-1.833230000000000581e+00,-5.342777666666659542e+00
9.984499999999998820e+00,-1.710661000000000653e+00,-5.183808333333326246e+00
9.846708499999998310e+00,-1.583893500000000731e+00,-5.023615499999992906e+00
9.675495999999998986e+00,-1.454098500000000627e+00,-4.862260166666660055e+00
9.472533499999999052e+00,-1.321427500000000643e+00,-4.699800333333326918e+00
9.239407999999999177e+00,-1.186024500000000703e+00,-4.536291499999993704e+00
8.978589999999998739e+00,-1.047064500000000731e+00,-4.372747666666660038e+00
8.691463499999999343e+00,-9.056870000000006860e-01,-4.211093333333327138e+00
8.379343999999999681e+00,-7.620125000000006477e-01,-4.051234499999994298e+00
8.042519999999999669e+00,-6.161560000000005921e-01,-3.895965666666660887e+00
7.682226499999999625e+00,-4.682270000000006149e-01,-3.745057333333327687e+00
7.299636499999999195e+00,-3.183285000000006248e-01,-3.598291499999994425e+00
6.894903999999999478e+00,-1.675210000000006139e-01,-3.457384166666661152e+00
6.469135499999999261e+00,-1.584950000000059922e-02,-3.322042333333327768e+00
6.024344999999999395e+00,1.356809999999994132e-01,-3.193910999999994615e+00
5.561482999999999066e+00,2.870774999999994304e-01,-3.072629666666661485e+00
5.081453499999999401e+00,4.383464999999994172e-01,-2.957855333333328396e+00
4.586075999999999375e+00,5.885329999999994177e-01,-2.849262999999995216e+00
4.077079999999999593e+00,7.367299999999994409e-01,-2.746543666666661831e+00
3.555145999999999695e+00,8.830364999999994469e-01,-2.649403333333328447e+00
3.021882499999999805e+00,1.027546999999999544e+00,-2.555640499999995097e+00
2.477856000000000058e+00,1.170351499999999545e+00,-2.465086166666661693e+00
1.925527999999999906e+00,1.311535499999999521e+00,-2.375656333333328263e+00
1.365312999999999999e+00,1.451179999999999470e+00,-2.287294999999994971e+00
8.014519999999999422e-01,1.590322999999999487e+00,-2.201872166666661634e+00
2.398964999999999570e-01,1.728989999999999583e+00,-2.121163833333328252e+00
-3.194690000000000030e-01,1.867204499999999490e+00,-2.044933999999995144e+00
-8.767540000000000333e-01,2.004989499999999314e+00,-1.972959166666661712e+00
-1.427254500000000093e+00,2.142366499999999174e+00,-1.905026333333328381e+00
-1.971310000000000118e+00,2.279355499999998980e+00,-1.840933499999994893e+00
-2.504434999999999967e+00,2.416937499999999073e+00,-1.780488166666661431e+00
-3.027175999999999867e+00,2.555082999999998883e+00,-1.723508333333328091e+00
-3.536205999999999960e+00,2.692802499999999100e+00,-1.670782499999994730e+00
-4.032211000000000212e+00,2.830116999999999106e+00,-1.622097666666661553e+00
-4.511034000000000432e+00,2.967046499999999032e+00,-1.577251833333328079e+00
-4.973534500000000413e+00,3.103610999999999009e+00,-1.536053499999994632e+00
-5.417643500000000500e+00,3.239827999999998820e+00,-1.498319666666661387e+00
-5.844281000000000503e+00,3.375715499999998759e+00,-1.463877333333328146e+00
-6.248551500000000480e+00,3.511289499999998842e+00,-1.433523499999994844e+00
-6.631573000000000384e+00,3.646565999999998642e+00,-1.407053666666661540e+00
-6.987677000000000582e+00,3.783482499999998527e+00,-1.383312333333328148e+00
-7.318209500000000922e+00,3.921957499999998653e+00,-1.362162499999994836e+00
-7.617718500000000503e+00,4.062874499999998612e+00,-1.344436666666661395e+00
-7.887755500000000808e+00,4.206110999999999045e+00,-1.329963333333328057e+00
-8.129793500000001671e+00,4.351551499999999351e+00,-1.318579999999994756e+00
-8.336579000000002182e+00,4.500046999999999464e+00,-1.312055666666661402e+00
-8.498336000000001889e+00,4.651444999999999830e+00,-1.311108333333327991e+00
-8.617315500000001904e+00,4.805600499999999720e+00,-1.315459499999994675e+00
-8.685080000000001021e+00,4.960452000000000083e+00,-1.320997666666661408e+00
-8.704190000000000538e+00,5.115965000000000096e+00,-1.327663833333327936e+00
-8.667462999999999695e+00,5.269222000000000072e+00,-1.331555499999994563e+00
-8.577690999999999732e+00,5.420335500000000195e+00,-1.332811166666661329e+00
-8.431756500000000543e+00,5.566528500000000435e+00,-1.332524333333327871e+00
-8.232468000000000785e+00,5.708046500000000023e+00,-1.330771999999994515e+00
-7.981532000000000515e+00,5.844161999999999857e+00,-1.330512166666661056e+00
-7.681530000000000413e+00,5.975144999999999484e+00,-1.331669833333327668e+00
-7.338762000000000896e+00,6.098367999999999789e+00,-1.338020499999994284e+00
-6.955366500000001118e+00,6.214218499999999423e+00,-1.349304666666661046e+00
-6.536259000000001151e+00,6.320180499999999313e+00,-1.370083333333327769e+00
-6.083225500000001063e+00,6.416748499999999744e+00,-1.399881999999994520e+00
-5.597962000000000771e+00,6.504392000000000174e+00,-1.438249166666661250e+00
-5.090734000000001203e+00,6.582596000000000558e+00,-1.485718333333327923e+00
-4.572255000000001068e+00,6.650871000000000421e+00,-1.541833999999994598e+00
-4.043087500000001278e+00,6.709713000000000704e+00,-1.606164166666661286e+00
-3.503766500000001116e+00,6.759594000000000769e+00,-1.678297833333327826e+00
-2.964414500000001063e+00,6.800000500000000336e+00,-1.756883499999994491e+00
-2.430802500000001309e+00,6.831406499999999937e+00,-1.838714166666661098e+00
-1.902643000000001194e+00,6.854261499999999785e+00,-1.923627333333327805e+00
-1.379664000000001334e+00,6.868992999999999682e+00,-2.011468999999994622e+00
-8.664140000000013497e-01,6.876968999999999888e+00,-2.094400166666661178e+00
-3.691370000000013807e-01,6.878527499999999684e+00,-2.164974333333328005e+00
1.129649999999985943e-01,6.873988999999999905e+00,-2.223808999999994818e+00
5.748819999999985608e-01,6.863658499999999663e+00,-2.269568166666661391e+00
1.017623499999998682e+00,6.847825499999999899e+00,-2.302905833333328101e+00
1.442147999999998653e+00,6.826765499999999598e+00,-2.324442999999994708e+00
1.843596999999998598e+00,6.801700999999999553e+00,-2.337654166666661482e+00
2.218316499999998470e+00,6.773793499999999135e+00,-2.345840333333327976e+00
2.567642999999998565e+00,6.743185499999999166e+00,-2.349252999999994707e+00
2.892846499999998322e+00,6.710011999999998977e+00,-2.348130666666661259e+00
3.193209499999998258e+00,6.675362999999999047e+00,-2.345584333333327720e+00
3.469974499999998407e+00,6.639311999999999436e+00,-2.341685499999994313e+00
3.726244499999998183e+00,6.601929499999999784e+00,-2.340348166666661012e+00
3.965928499999998191e+00,6.564242999999999384e+00,-2.343366833333327737e+00
4.189855999999998026e+00,6.526267999999999070e+00,-2.350523999999994285e+00
4.398814999999998143e+00,6.488018999999998648e+00,-2.361613166666661101e+00
4.596438499999997873e+00,6.450471499999999025e+00,-2.377398833333327577e+00
4.783292999999997797e+00,6.413589999999999236e+00,-2.397645999999994171e+00
4.961839999999997808e+00,6.376379499999999645e+00,-2.417324166666660723e+00
5.132494999999997809e+00,6.338856999999999964e+00,-2.436461833333327220e+00
5.296614499999997783e+00,6.301999499999999976e+00,-2.454123999999993977e+00
5.454524999999997625e+00,6.265773499999999885e+00,-2.470384666666660678e+00
5.605574999999997310e+00,6.230147500000000171e+00,-2.485314333333327408e+00
5.750107999999997332e+00,6.195091500000000195e+00,-2.498978999999994066e+00
5.888449999999997075e+00,6.160576999999999970e+00,-2.511442166666660647e+00
6.018025499999996697e+00,6.126577000000000162e+00,-2.522763833333327099e+00
6.135426999999996411e+00,6.093065499999999801e+00,-2.533001499999993911e+00
6.241262999999996453e+00,6.060018499999999975e+00,-2.542208666666660566e+00
6.334188499999996225e+00,6.027412499999999618e+00,-2.549475833333327390e+00
6.414849499999996318e+00,5.995225499999999208e+00,-2.554899999999994176e+00
6.483858999999996264e+00,5.963436499999999363e+00,-2.556650166666660784e+00
6.541799499999996215e+00,5.932025999999999577e+00,-2.554909833333327551e+00
6.592108999999996222e+00,5.900974499999999345e+00,-2.548891999999994162e+00
6.635169499999996390e+00,5.870264499999999330e+00,-2.538810666666660776e+00
6.671342999999996692e+00,5.839878499999999306e+00,-2.524868833333327345e+00
6.706742999999996790e+00,5.809800499999999701e+00,-2.507259999999994271e+00
6.741408499999996806e+00,5.780015499999999307e+00,-2.486167166666660933e+00
6.779222499999996820e+00,5.749546999999999741e+00,-2.461764333333327670e+00
6.821950499999997142e+00,5.719390499999999378e+00,-2.437101999999994106e+00
6.869346499999997135e+00,5.689530499999999158e+00,-2.412192666666660656e+00
6.920215999999997258e+00,5.660913999999999113e+00,-2.389933833333327318e+00
6.974384999999997170e+00,5.633478499999998945e+00,-2.370192499999993707e+00
7.028803999999997387e+00,5.608126499999999126e+00,-2.355727666666660447e+00
7.083460499999997495e+00,5.584753999999999330e+00,-2.346275833333327121e+00
7.136419499999997917e+00,5.564223499999999767e+00,-2.341585999999993728e+00
7.187765999999998101e+00,5.546393000000000129e+00,-2.341420166666660307e+00
7.237580499999998196e+00,5.531127000000000571e+00,-2.345551833333327174e+00
