-0.109275,-0.070822,0.976792,-0.111408,0.071931
-0.109580,-0.069204,0.977952,-0.111585,0.070208
-0.113716,-0.071513,0.973286,-0.116310,0.072850
-0.117646,-0.073706,0.968852,-0.120837,0.075378
-0.121379,-0.073867,0.970409,-0.124434,0.075388
-0.124925,-0.074020,0.971889,-0.127838,0.075396
-0.124448,-0.074165,0.979064,-0.126432,0.075005
-0.123995,-0.074303,0.985880,-0.125114,0.074639
-0.121642,-0.074434,0.998124,-0.121272,0.073891
-0.119406,-0.074558,1.009757,-0.117705,0.073196
-0.117282,-0.074677,1.016961,-0.114818,0.072819
-0.115264,-0.074789,1.023805,-0.112111,0.072464
-0.117193,-0.074896,1.026461,-0.113679,0.072367
-0.119025,-0.074997,1.028984,-0.115161,0.072276
-0.120766,-0.075093,1.031381,-0.116561,0.072189
-0.122420,-0.073262,1.024043,-0.118982,0.070917
-0.125915,-0.071522,1.011302,-0.123870,0.070066
-0.129234,-0.069869,0.999199,-0.128624,0.069236
-0.132388,-0.068298,0.987700,-0.133243,0.068429
-0.135384,-0.066807,0.976777,-0.137725,0.067644
-0.136307,-0.065389,0.970246,-0.139574,0.066640
-0.137184,-0.064043,0.964041,-0.141352,0.065675
-0.138017,-0.062764,0.958147,-0.143062,0.064746
-0.134963,-0.063472,0.956393,-0.140190,0.065620
-0.132061,-0.064144,0.954727,-0.137451,0.066454
-0.125458,-0.064783,0.958914,-0.130094,0.066888
-0.119185,-0.065390,0.962892,-0.123151,0.067294
-0.113225,-0.067890,0.968593,-0.116369,0.069505
-0.107564,-0.070265,0.977856,-0.109560,0.071304
-0.102186,-0.072521,0.986655,-0.103200,0.072981
-0.099000,-0.072741,0.995015,-0.099169,0.072618
-0.095973,-0.072950,1.002956,-0.095399,0.072278
-0.096943,-0.071226,1.006655,-0.096006,0.070313
-0.097865,-0.069587,1.010168,-0.096579,0.068459
-0.098741,-0.068031,1.013506,-0.097119,0.066709
-0.101497,-0.066553,1.012831,-0.099877,0.065289
-0.104114,-0.065148,1.012189,-0.102500,0.063938
-0.108524,-0.063814,1.009657,-0.107075,0.062759
-0.112713,-0.062546,1.007251,-0.111438,0.061633
-0.118616,-0.061342,1.004965,-0.117486,0.060544
-0.124223,-0.060198,1.002794,-0.123250,0.059504
-0.129551,-0.059111,0.998808,-0.128985,0.058623
-0.134612,-0.058079,0.995021,-0.134469,0.057778
-0.137497,-0.057098,0.991424,-0.137807,0.056984
-0.140237,-0.056166,0.988007,-0.140998,0.056224
-0.142841,-0.055281,0.984760,-0.144047,0.055498
